Time,Temperature(F),Humidity(%),Dewpoint(F),HeatIndex(F)
2019/07/06 22:29,86.0,61,71.1,91.4
2019/07/06 22:34,85.8,61,70.9,91.0
2019/07/06 22:39,85.6,61,70.7,90.7
2019/07/06 22:44,85.6,61,70.7,90.7
2019/07/06 22:49,85.5,62,71.1,90.7
2019/07/06 22:54,85.1,62,70.7,90.0
2019/07/06 22:59,84.9,62,70.5,89.6
2019/07/06 23:04,84.9,62,70.5,89.6
2019/07/06 23:09,84.7,62,70.3,89.2
2019/07/06 23:14,84.6,63,70.7,89.4
2019/07/06 23:19,84.4,63,70.5,89.1
2019/07/06 23:24,84.4,63,70.5,89.1
2019/07/06 23:30,84.2,63,70.3,88.7
2019/07/06 23:35,84.2,63,70.3,88.7
2019/07/06 23:40,84.0,64,70.5,88.5
2019/07/06 23:45,83.8,64,70.3,88.2
2019/07/06 23:50,83.7,64,70.2,88.0
2019/07/06 23:55,83.7,64,70.2,88.0
2019/07/07 00:00,83.5,64,70.2,87.6
2019/07/07 00:05,83.5,64,70.2,87.6
2019/07/07 00:10,83.5,65,70.5,88.0
2019/07/07 00:15,83.3,65,70.3,87.6
2019/07/07 00:20,83.1,65,70.2,87.3
2019/07/07 00:25,83.1,65,70.2,87.3
2019/07/07 00:31,82.9,66,70.5,87.1
2019/07/07 00:36,82.8,66,70.3,86.9
2019/07/07 00:41,82.8,66,70.3,86.9
2019/07/07 00:46,82.6,66,70.2,86.5
2019/07/07 00:51,82.6,66,70.2,86.5
2019/07/07 00:56,82.4,67,70.3,86.4
2019/07/07 01:01,82.4,67,70.3,86.4
2019/07/07 01:06,82.2,67,70.2,86.0
2019/07/07 01:11,82.2,68,70.7,86.4
2019/07/07 01:16,82.0,68,70.5,86.0
2019/07/07 01:21,81.9,68,70.3,85.8
2019/07/07 01:26,81.9,68,70.3,85.8
2019/07/07 01:32,81.9,69,70.7,86.0
2019/07/07 01:37,81.7,68,70.2,85.5
2019/07/07 01:42,81.5,69,70.3,85.3
2019/07/07 01:47,81.7,69,70.5,85.6
2019/07/07 01:52,81.5,69,70.3,85.3
2019/07/07 01:57,81.3,70,70.7,85.1
2019/07/07 02:02,81.3,70,70.7,85.1
2019/07/07 02:07,81.1,70,70.5,84.7
2019/07/07 02:12,81.1,70,70.5,84.7
2019/07/07 02:17,81.0,71,70.7,84.7
2019/07/07 02:22,81.0,71,70.7,84.7
2019/07/07 02:27,81.0,71,70.7,84.7
2019/07/07 02:33,80.8,71,70.5,84.4
2019/07/07 02:38,80.8,71,70.5,84.4
2019/07/07 02:43,80.6,71,70.3,84.0
2019/07/07 02:48,80.6,71,70.3,84.0
2019/07/07 02:53,80.6,72,70.9,84.2
2019/07/07 02:58,80.4,72,70.7,83.8
2019/07/07 03:03,80.4,72,70.7,83.8
2019/07/07 03:08,80.2,73,70.9,83.7
2019/07/07 03:13,80.2,73,70.9,83.7
2019/07/07 03:18,80.2,73,70.9,83.7
2019/07/07 03:23,80.1,73,70.7,80.1
2019/07/07 03:28,80.1,73,70.7,80.1
2019/07/07 03:34,79.9,73,70.5,79.9
2019/07/07 03:39,79.9,74,70.9,79.9
2019/07/07 03:44,79.9,74,70.9,79.9
2019/07/07 03:49,79.9,74,70.9,79.9
2019/07/07 03:54,79.7,75,71.1,79.7
2019/07/07 03:59,79.7,75,71.1,79.7
2019/07/07 04:04,79.7,75,71.1,79.7
2019/07/07 04:09,79.5,76,71.4,79.5
2019/07/07 04:14,79.5,76,71.4,79.5
2019/07/07 04:19,79.3,77,71.6,79.3
2019/07/07 04:24,79.3,76,71.2,79.3
2019/07/07 04:29,79.3,76,71.2,79.3
2019/07/07 04:35,79.3,77,71.6,79.3
2019/07/07 04:40,79.2,78,71.8,79.2
2019/07/07 04:45,79.2,78,71.8,79.2
2019/07/07 04:50,79.0,78,71.6,79.0
2019/07/07 04:55,79.0,78,71.6,79.0
2019/07/07 05:00,79.0,78,71.6,79.0
2019/07/07 05:05,79.0,79,72.0,79.0
2019/07/07 05:10,79.0,79,72.0,79.0
2019/07/07 05:15,78.8,79,71.8,78.8
2019/07/07 05:20,78.8,79,71.8,78.8
2019/07/07 05:25,78.8,80,72.1,78.8
2019/07/07 05:30,78.8,79,71.8,78.8
2019/07/07 05:36,78.8,79,71.8,78.8
2019/07/07 05:41,78.6,79,71.6,78.6
2019/07/07 05:46,78.6,79,71.6,78.6
2019/07/07 05:51,78.6,80,72.0,78.6
2019/07/07 05:56,78.6,80,72.0,78.6
2019/07/07 06:01,78.6,80,72.0,78.6
2019/07/07 06:06,78.4,80,71.8,78.4
2019/07/07 06:11,78.4,79,71.4,78.4
2019/07/07 06:16,78.4,80,71.8,78.4
2019/07/07 06:21,78.4,79,71.4,78.4
2019/07/07 06:26,78.4,80,71.8,78.4
2019/07/07 06:31,78.3,80,71.6,78.3
2019/07/07 06:37,78.3,81,72.0,78.3
2019/07/07 06:42,78.3,81,72.0,78.3
2019/07/07 06:47,78.3,81,72.0,78.3
2019/07/07 06:52,78.3,80,71.6,78.3
2019/07/07 06:57,78.3,81,72.0,78.3
2019/07/07 07:02,78.3,81,72.0,78.3
2019/07/07 07:07,78.3,81,72.0,78.3
2019/07/07 07:12,78.3,81,72.0,78.3
2019/07/07 07:17,78.3,81,72.0,78.3
2019/07/07 07:22,78.3,82,72.3,78.3
2019/07/07 07:27,78.3,82,72.3,78.3
2019/07/07 07:32,78.3,82,72.3,78.3
2019/07/07 07:38,78.3,82,72.3,78.3
2019/07/07 07:43,78.4,83,72.9,78.4
2019/07/07 07:48,78.4,83,72.9,78.4
2019/07/07 07:53,78.4,82,72.5,78.4
2019/07/07 07:58,78.6,82,72.7,78.6
2019/07/07 08:03,78.8,82,72.9,78.8
2019/07/07 08:08,78.8,83,73.2,78.8
2019/07/07 08:13,79.0,82,73.0,79.0
2019/07/07 08:18,79.2,82,73.2,79.2
2019/07/07 08:23,79.3,83,73.8,79.3
2019/07/07 08:28,79.5,82,73.6,79.5
2019/07/07 08:33,79.7,82,73.8,79.7
2019/07/07 08:39,79.9,82,73.9,79.9
2019/07/07 08:44,80.1,82,74.1,80.1
2019/07/07 08:49,80.2,81,73.9,84.7
2019/07/07 08:54,80.4,82,74.5,85.3
2019/07/07 08:59,80.6,81,74.3,85.6
2019/07/07 09:04,80.8,81,74.5,86.0
2019/07/07 09:09,81.0,81,74.7,86.5
2019/07/07 09:14,81.1,81,74.8,86.7
2019/07/07 09:19,81.3,79,74.3,86.9
2019/07/07 09:24,81.5,80,74.8,87.4
2019/07/07 09:29,81.9,80,75.2,88.5
2019/07/07 09:34,82.0,79,75.0,88.5
2019/07/07 09:40,82.2,79,75.0,88.9
2019/07/07 09:45,82.4,79,75.2,89.4
2019/07/07 09:50,82.6,78,75.0,89.6
2019/07/07 09:55,82.8,78,75.2,90.1
2019/07/07 10:00,83.1,78,75.6,90.9
2019/07/07 10:05,83.3,77,75.4,91.0
2019/07/07 10:10,83.5,77,75.6,91.6
2019/07/07 10:15,83.7,77,75.7,91.9
2019/07/07 10:20,84.0,76,75.7,92.5
2019/07/07 10:25,84.2,76,75.9,92.8
2019/07/07 10:30,84.4,75,75.6,93.0
2019/07/07 10:35,84.7,75,75.9,93.7
2019/07/07 10:41,84.7,74,75.6,93.4
2019/07/07 10:46,84.9,74,75.7,93.9
2019/07/07 10:51,85.1,74,75.9,94.5
2019/07/07 10:56,85.3,73,75.7,94.5
2019/07/07 11:01,85.6,73,76.1,95.4
2019/07/07 11:06,85.8,72,75.7,95.4
2019/07/07 11:11,85.8,72,75.7,95.4
2019/07/07 11:16,86.2,71,75.7,95.9
2019/07/07 11:21,86.4,70,75.6,95.9
2019/07/07 11:26,86.7,71,76.3,97.2
2019/07/07 11:31,86.9,70,75.9,97.2
2019/07/07 11:36,87.1,70,76.1,97.7
2019/07/07 11:42,87.3,69,75.9,97.7
2019/07/07 11:47,87.4,69,76.1,98.1
2019/07/07 11:52,87.6,69,76.3,98.6
2019/07/07 11:57,87.8,68,75.9,98.6
2019/07/07 12:02,88.0,68,76.1,99.0
2019/07/07 12:07,88.2,68,76.3,99.5
2019/07/07 12:12,88.3,67,76.1,99.3
2019/07/07 12:17,88.5,67,76.3,99.9
2019/07/07 12:22,88.7,67,76.5,100.2
2019/07/07 12:27,88.9,66,76.1,100.2
2019/07/07 12:32,89.1,66,76.3,100.8
2019/07/07 12:37,89.1,66,76.3,100.8
2019/07/07 12:43,89.1,65,75.7,100.2
2019/07/07 12:48,89.2,65,75.9,100.4
2019/07/07 12:53,89.4,65,76.1,100.9
2019/07/07 12:58,89.6,63,75.4,100.4
2019/07/07 13:03,89.8,63,75.6,100.8
2019/07/07 13:08,90.0,63,75.7,101.3
2019/07/07 13:13,90.3,63,76.1,102.2
2019/07/07 13:18,90.7,62,75.9,102.6
2019/07/07 13:23,90.9,61,75.6,102.4
2019/07/07 13:28,91.0,61,75.7,102.7
2019/07/07 13:33,91.4,60,75.6,103.1
2019/07/07 13:38,91.4,59,75.2,102.4
2019/07/07 13:44,91.4,58,74.7,101.8
2019/07/07 13:49,91.4,59,75.2,102.4
2019/07/07 13:54,91.6,59,75.2,102.9
2019/07/07 13:59,91.8,59,75.4,103.5
2019/07/07 14:04,91.9,60,76.1,104.4
2019/07/07 14:09,92.1,60,76.3,104.9
2019/07/07 14:14,91.9,60,76.1,104.4
2019/07/07 14:19,91.6,60,75.7,103.6
2019/07/07 14:24,91.0,61,75.7,102.7
2019/07/07 14:29,90.5,62,75.7,102.0
2019/07/07 14:34,90.1,63,75.9,101.7
2019/07/07 14:39,89.8,67,77.4,103.3
2019/07/07 14:45,89.4,68,77.5,102.7
2019/07/07 14:50,89.1,68,77.2,102.0
2019/07/07 14:55,88.7,70,77.7,102.0
2019/07/07 15:00,88.5,70,77.5,101.5
2019/07/07 15:05,88.3,70,77.4,100.9
2019/07/07 15:10,88.2,70,77.2,100.8
2019/07/07 15:15,87.8,70,76.8,99.5
2019/07/07 15:20,87.6,70,76.6,99.1
2019/07/07 15:25,87.4,71,77.0,99.0
2019/07/07 15:30,87.1,71,76.6,98.2
2019/07/07 15:35,86.9,71,76.5,97.7
2019/07/07 15:40,86.5,71,76.1,96.6
2019/07/07 15:46,86.4,71,75.9,96.4
2019/07/07 15:51,86.2,72,76.1,96.4
2019/07/07 15:56,86.0,73,76.5,96.3
2019/07/07 16:01,85.6,73,76.1,95.4
2019/07/07 16:06,85.5,73,75.9,95.0
2019/07/07 16:11,85.3,73,75.7,94.5
2019/07/07 16:16,85.1,73,75.6,94.1
2019/07/07 16:21,84.7,73,75.2,93.0
2019/07/07 16:26,84.6,73,75.0,92.8
2019/07/07 16:31,84.6,73,75.0,92.8
2019/07/07 16:36,84.4,73,74.8,92.3
2019/07/07 16:41,84.2,73,74.7,91.8
2019/07/07 16:47,84.2,74,75.0,92.1
2019/07/07 16:52,84.2,74,75.0,92.1
2019/07/07 16:57,84.0,75,75.4,92.1
2019/07/07 17:02,84.0,75,75.4,92.1
2019/07/07 17:07,84.0,75,75.4,92.1
2019/07/07 17:12,84.0,75,75.4,92.1
2019/07/07 17:17,83.8,75,75.2,91.6
2019/07/07 17:22,83.8,69,72.7,89.6
2019/07/07 17:27,83.7,73,74.1,90.7
2019/07/07 17:32,83.7,74,74.5,91.0
2019/07/07 17:37,83.7,73,74.1,90.7
2019/07/07 17:42,83.7,74,74.5,91.0
2019/07/07 17:48,83.7,74,74.5,91.0
2019/07/07 17:53,83.7,74,74.5,91.0
2019/07/07 17:58,83.8,74,74.7,91.2
2019/07/07 18:03,83.8,74,74.7,91.2
2019/07/07 18:08,84.0,74,74.8,91.8
2019/07/07 18:13,84.0,73,74.5,91.4
2019/07/07 18:18,84.2,73,74.7,91.8
2019/07/07 18:23,84.2,74,75.0,92.1
2019/07/07 18:28,84.2,74,75.0,92.1
2019/07/07 18:33,84.2,73,74.7,91.8
2019/07/07 18:38,84.2,74,75.0,92.1
2019/07/07 18:43,84.2,73,74.7,91.8
2019/07/07 18:49,84.2,73,74.7,91.8
2019/07/07 18:54,84.0,73,74.5,91.4
2019/07/07 18:59,84.0,73,74.5,91.4
2019/07/07 19:04,84.0,73,74.5,91.4
2019/07/07 19:09,83.8,73,74.3,90.9
2019/07/07 19:14,83.8,73,74.3,90.9
2019/07/07 19:19,83.7,73,74.1,90.7
2019/07/07 19:24,83.5,72,73.6,90.0
2019/07/07 19:29,83.5,72,73.6,90.0
2019/07/07 19:34,83.5,73,73.9,90.3
2019/07/07 19:39,83.5,73,73.9,90.3
2019/07/07 19:44,83.3,73,73.8,89.8
2019/07/07 19:50,83.3,74,74.1,90.1
2019/07/07 19:55,83.1,74,73.9,89.6
2019/07/07 20:00,83.1,75,74.5,90.0
2019/07/07 20:05,83.1,75,74.5,90.0
2019/07/07 20:10,82.9,76,74.7,89.8
2019/07/07 20:15,82.9,77,75.0,90.1
2019/07/07 20:20,82.8,77,74.8,89.8
2019/07/07 20:25,82.8,77,74.8,89.8
2019/07/07 20:30,82.8,77,74.8,89.8
2019/07/07 20:35,82.6,78,75.0,89.6
2019/07/07 20:40,82.6,78,75.0,89.6
2019/07/07 20:45,82.6,78,75.0,89.6
2019/07/07 20:51,82.4,78,74.8,89.1
2019/07/07 20:56,82.4,78,74.8,89.1
2019/07/07 21:01,82.2,78,74.7,88.7
2019/07/07 21:06,82.2,78,74.7,88.7
2019/07/07 21:11,82.0,78,74.5,88.2
2019/07/07 21:16,82.0,78,74.5,88.2
2019/07/07 21:21,81.9,77,73.9,87.8
2019/07/07 21:26,81.9,77,73.9,87.8
2019/07/07 21:31,81.7,77,73.8,87.3
2019/07/07 21:36,81.7,77,73.8,87.3
2019/07/07 21:41,81.5,77,73.6,86.9
2019/07/07 21:46,81.3,77,73.4,86.4
2019/07/07 21:52,81.3,77,73.4,86.4
2019/07/07 21:57,81.1,77,73.2,86.0
2019/07/07 22:02,81.1,77,73.2,86.0
2019/07/07 22:07,81.0,77,73.0,85.8
2019/07/07 22:12,81.0,77,73.0,85.8
2019/07/07 22:17,81.0,77,73.0,85.8
2019/07/07 22:22,80.8,77,72.9,85.3
2019/07/07 22:27,80.8,77,72.9,85.3
2019/07/07 22:32,80.6,77,72.9,84.9
2019/07/07 22:37,80.6,77,72.9,84.9
2019/07/07 22:42,80.4,78,73.0,84.7
2019/07/07 22:47,80.4,78,73.0,84.7
2019/07/07 22:53,80.2,78,72.9,84.2
2019/07/07 22:58,80.2,78,72.9,84.2
2019/07/07 23:03,80.2,78,72.9,84.2
2019/07/07 23:08,80.1,78,72.7,80.1
2019/07/07 23:13,80.1,79,73.0,80.1
2019/07/07 23:18,80.1,79,73.0,80.1
2019/07/07 23:23,80.1,79,73.0,80.1
2019/07/07 23:28,79.9,79,72.9,79.9
2019/07/07 23:33,79.9,79,72.9,79.9
2019/07/07 23:38,79.9,79,72.9,79.9
2019/07/07 23:43,79.7,79,72.7,79.7
2019/07/07 23:48,79.7,80,73.0,79.7
2019/07/07 23:54,79.7,79,72.7,79.7
2019/07/07 23:59,79.5,79,72.5,79.5
2019/07/08 00:04,79.5,79,72.5,79.5
2019/07/08 00:09,79.5,79,72.5,79.5
2019/07/08 00:14,79.5,79,72.5,79.5
2019/07/08 00:19,79.3,79,72.3,79.3
2019/07/08 00:24,79.3,79,72.3,79.3
2019/07/08 00:29,79.3,79,72.3,79.3
2019/07/08 00:34,79.3,79,72.3,79.3
2019/07/08 00:39,79.2,80,72.5,79.2
2019/07/08 00:44,79.2,80,72.5,79.2
2019/07/08 00:49,79.2,80,72.5,79.2
2019/07/08 00:55,79.0,80,72.3,79.0
2019/07/08 01:00,79.0,80,72.3,79.0
2019/07/08 01:05,79.0,80,72.3,79.0
2019/07/08 01:10,79.0,80,72.3,79.0
2019/07/08 01:15,78.8,80,72.1,78.8
2019/07/08 01:20,78.8,80,72.1,78.8
2019/07/08 01:25,78.8,80,72.1,78.8
2019/07/08 01:30,78.6,80,72.0,78.6
2019/07/08 01:35,78.6,80,72.0,78.6
2019/07/08 01:40,78.6,80,72.0,78.6
2019/07/08 01:45,78.4,81,72.1,78.4
2019/07/08 01:50,78.4,81,72.1,78.4
2019/07/08 01:56,78.4,81,72.1,78.4
2019/07/08 02:01,78.4,81,72.1,78.4
2019/07/08 02:06,78.4,81,72.1,78.4
2019/07/08 02:11,78.4,81,72.1,78.4
2019/07/08 02:16,78.3,81,72.0,78.3
2019/07/08 02:21,78.3,81,72.0,78.3
2019/07/08 02:26,78.3,81,72.0,78.3
2019/07/08 02:31,78.3,81,72.0,78.3
2019/07/08 02:36,78.1,81,71.8,78.1
2019/07/08 02:41,78.1,82,72.1,78.1
2019/07/08 02:46,78.1,82,72.1,78.1
2019/07/08 02:51,78.1,82,72.1,78.1
2019/07/08 02:57,77.9,82,72.0,77.9
2019/07/08 03:02,77.9,82,72.0,77.9
2019/07/08 03:07,77.7,82,71.8,77.7
2019/07/08 03:12,77.7,82,71.8,77.7
2019/07/08 03:17,77.7,83,72.1,77.7
2019/07/08 03:22,77.5,83,72.0,77.5
2019/07/08 03:27,77.5,83,72.0,77.5
2019/07/08 03:32,77.5,83,72.0,77.5
2019/07/08 03:37,77.4,83,71.8,77.4
2019/07/08 03:42,77.4,83,71.8,77.4
2019/07/08 03:47,77.4,83,71.8,77.4
2019/07/08 03:52,77.4,83,71.8,77.4
2019/07/08 03:58,77.4,83,71.8,77.4
2019/07/08 04:03,77.2,83,71.6,77.2
2019/07/08 04:08,77.2,83,71.6,77.2
2019/07/08 04:13,77.2,84,72.0,77.2
2019/07/08 04:18,77.2,84,72.0,77.2
2019/07/08 04:23,77.2,84,72.0,77.2
2019/07/08 04:28,77.2,84,72.0,77.2
2019/07/08 04:33,77.0,84,71.8,77.0
2019/07/08 04:38,77.0,84,71.8,77.0
2019/07/08 04:43,77.0,83,71.4,77.0
2019/07/08 04:48,77.0,84,71.8,77.0
2019/07/08 04:53,77.0,84,71.8,77.0
2019/07/08 04:59,77.0,84,71.8,77.0
2019/07/08 05:04,77.0,84,71.8,77.0
2019/07/08 05:09,77.0,84,71.8,77.0
2019/07/08 05:14,77.0,84,71.8,77.0
2019/07/08 05:19,77.0,84,71.8,77.0
2019/07/08 05:24,77.0,84,71.8,77.0
2019/07/08 05:29,76.8,85,72.0,76.8
2019/07/08 05:34,77.0,85,72.1,77.0
2019/07/08 05:39,76.8,85,72.0,76.8
2019/07/08 05:44,76.8,85,72.0,76.8
2019/07/08 05:49,76.8,85,72.0,76.8
2019/07/08 05:54,76.8,85,72.0,76.8
2019/07/08 06:00,76.8,85,72.0,76.8
2019/07/08 06:05,76.8,85,72.0,76.8
2019/07/08 06:10,76.8,85,72.0,76.8
2019/07/08 06:15,76.8,85,72.0,76.8
2019/07/08 06:20,76.6,85,71.8,76.6
2019/07/08 06:25,76.6,85,71.8,76.6
2019/07/08 06:30,76.8,85,72.0,76.8
2019/07/08 06:35,76.8,87,72.7,76.8
2019/07/08 06:40,76.8,86,72.3,76.8
2019/07/08 06:45,76.8,86,72.3,76.8
2019/07/08 06:50,76.8,86,72.3,76.8
2019/07/08 06:55,77.0,86,72.5,77.0
2019/07/08 07:01,77.0,86,72.5,77.0
2019/07/08 07:06,77.2,86,72.7,77.2
2019/07/08 07:11,77.2,86,72.7,77.2
2019/07/08 07:16,77.4,86,72.9,77.4
2019/07/08 07:21,77.5,86,73.0,77.5
2019/07/08 07:26,77.5,88,73.8,77.5
2019/07/08 07:31,77.7,87,73.6,77.7
2019/07/08 07:36,77.7,87,73.6,77.7
2019/07/08 07:41,77.9,86,73.4,77.9
2019/07/08 07:46,77.9,86,73.4,77.9
2019/07/08 07:51,78.1,86,73.6,78.1
2019/07/08 07:56,78.1,86,73.6,78.1
2019/07/08 08:02,78.3,86,73.8,78.3
2019/07/08 08:07,78.3,86,73.8,78.3
2019/07/08 08:12,78.4,86,73.9,78.4
2019/07/08 08:17,78.4,86,73.9,78.4
2019/07/08 08:22,78.6,85,73.8,78.6
2019/07/08 08:27,78.8,85,73.9,78.8
2019/07/08 08:32,78.8,85,73.9,78.8
2019/07/08 08:37,79.0,85,74.1,79.0
2019/07/08 08:42,79.2,85,74.3,79.2
2019/07/08 08:47,79.3,85,74.5,79.3
2019/07/08 08:52,79.5,84,74.3,79.5
2019/07/08 08:57,79.7,84,74.5,79.7
2019/07/08 09:03,79.7,84,74.5,79.7
2019/07/08 09:08,79.9,84,74.7,79.9
2019/07/08 09:13,80.1,83,74.5,80.1
2019/07/08 09:18,80.1,82,74.1,80.1
2019/07/08 09:23,80.2,82,74.3,84.9
2019/07/08 09:28,80.4,82,74.5,85.3
2019/07/08 09:33,80.6,82,74.7,85.8
2019/07/08 09:38,80.8,82,74.8,86.2
2019/07/08 09:43,81.0,82,75.0,86.7
2019/07/08 09:48,81.1,81,74.8,86.7
2019/07/08 09:53,81.3,81,75.0,87.3
2019/07/08 09:58,81.5,81,75.2,87.8
2019/07/08 10:04,81.5,81,75.2,87.8
2019/07/08 10:09,81.7,80,75.0,88.0
2019/07/08 10:14,81.9,80,75.2,88.5
2019/07/08 10:19,82.0,79,75.0,88.5
2019/07/08 10:24,82.0,79,75.0,88.5
2019/07/08 10:29,82.2,79,75.0,88.9
2019/07/08 10:34,82.4,78,74.8,89.1
2019/07/08 10:39,82.4,78,74.8,89.1
2019/07/08 10:44,82.8,78,75.2,90.1
2019/07/08 10:49,82.9,78,75.4,90.3
2019/07/08 10:54,83.1,77,75.2,90.5
2019/07/08 10:59,83.3,76,75.0,90.7
2019/07/08 11:05,83.5,76,75.2,91.2
2019/07/08 11:10,83.5,74,74.3,90.5
2019/07/08 11:15,83.7,74,74.5,91.0
2019/07/08 11:20,83.7,73,74.1,90.7
2019/07/08 11:25,83.8,74,74.7,91.2
2019/07/08 11:30,84.0,74,74.8,91.8
2019/07/08 11:35,84.4,74,75.2,92.7
2019/07/08 11:40,84.4,72,74.5,91.9
2019/07/08 11:45,84.6,73,75.0,92.8
2019/07/08 11:50,84.7,71,74.3,92.3
2019/07/08 11:55,85.1,71,74.7,93.2
2019/07/08 12:00,85.1,72,75.2,93.6
2019/07/08 12:06,85.5,71,75.0,94.1
2019/07/08 12:11,85.6,71,75.2,94.5
2019/07/08 12:16,85.8,71,75.4,95.0
2019/07/08 12:21,86.0,70,75.2,95.0
2019/07/08 12:26,86.2,70,75.4,95.5
2019/07/08 12:31,86.5,70,75.6,96.3
2019/07/08 12:36,86.7,70,75.7,96.8
2019/07/08 12:41,86.9,70,75.9,97.2
2019/07/08 12:46,87.1,68,75.4,96.8
2019/07/08 12:51,87.3,67,75.0,96.8
2019/07/08 12:56,87.3,68,75.4,97.3
2019/07/08 13:01,87.4,68,75.6,97.5
2019/07/08 13:07,87.6,68,75.7,98.1
2019/07/08 13:12,87.8,67,75.6,98.1
2019/07/08 13:17,88.0,64,74.3,97.0
2019/07/08 13:22,88.2,61,73.0,95.9
2019/07/08 13:27,88.3,64,74.7,97.7
2019/07/08 13:32,88.5,63,74.3,97.7
2019/07/08 13:37,88.9,63,74.7,98.6
2019/07/08 13:42,89.2,63,75.0,99.3
2019/07/08 13:47,89.4,62,74.7,99.3
2019/07/08 13:52,89.4,63,75.2,99.9
2019/07/08 13:57,89.6,62,74.8,99.7
2019/07/08 14:02,89.6,62,74.8,99.7
2019/07/08 14:08,89.6,62,74.8,99.7
2019/07/08 14:13,89.6,62,74.8,99.7
2019/07/08 14:18,89.6,63,75.4,100.4
2019/07/08 14:23,90.0,64,76.3,102.0
2019/07/08 14:28,90.0,62,75.2,100.8
2019/07/08 14:33,90.0,63,75.7,101.3
2019/07/08 14:38,90.1,61,75.0,100.4
2019/07/08 14:43,90.0,61,74.8,100.2
2019/07/08 14:48,88.7,73,79.0,103.8
2019/07/08 14:53,85.1,82,79.0,97.9
2019/07/08 14:58,84.0,83,78.4,95.0
2019/07/08 15:03,83.5,85,78.6,94.3
2019/07/08 15:09,83.3,86,78.8,94.1
2019/07/08 15:14,83.8,87,79.5,96.1
2019/07/08 15:19,84.2,88,80.2,97.7
2019/07/08 15:24,84.4,87,80.1,98.1
2019/07/08 15:29,84.4,87,80.1,98.1
2019/07/08 15:34,84.4,85,79.3,97.2
2019/07/08 15:39,84.2,84,79.0,96.1
2019/07/08 15:44,84.4,83,78.6,96.3
2019/07/08 15:49,84.4,82,78.3,95.9
2019/07/08 15:54,84.6,81,78.1,95.9
2019/07/08 15:59,84.9,79,77.7,96.1
2019/07/08 16:04,85.5,77,77.5,96.8
2019/07/08 16:10,86.0,75,77.2,97.2
2019/07/08 16:15,86.4,75,77.5,98.4
2019/07/08 16:20,86.5,74,77.4,98.1
2019/07/08 16:25,86.7,74,77.5,98.6
2019/07/08 16:30,86.9,74,77.7,99.3
2019/07/08 16:35,87.3,72,77.2,99.3
2019/07/08 16:40,87.4,72,77.4,99.5
2019/07/08 16:45,87.4,71,77.0,99.0
2019/07/08 16:50,87.6,71,77.2,99.5
2019/07/08 16:55,87.8,69,76.5,99.0
2019/07/08 17:00,88.0,69,76.6,99.5
2019/07/08 17:05,88.2,68,76.3,99.5
2019/07/08 17:11,88.3,67,76.1,99.3
2019/07/08 17:16,88.5,68,76.6,100.4
2019/07/08 17:21,88.5,65,75.4,98.8
2019/07/08 17:26,88.7,67,76.5,100.2
2019/07/08 17:31,88.9,67,76.6,100.8
2019/07/08 17:36,88.9,67,76.6,100.8
2019/07/08 17:41,89.1,68,77.2,102.0
2019/07/08 17:46,89.4,66,76.6,101.7
2019/07/08 17:51,89.6,64,75.9,100.9
2019/07/08 17:56,89.4,66,76.6,101.7
2019/07/08 18:01,89.8,66,77.0,102.6
2019/07/08 18:06,90.1,64,76.5,102.2
2019/07/08 18:12,90.1,63,75.9,101.7
2019/07/08 18:17,90.1,65,76.8,102.9
2019/07/08 18:22,90.3,65,77.0,103.5
2019/07/08 18:27,90.5,65,77.2,104.0
2019/07/08 18:32,90.5,63,76.3,102.6
2019/07/08 18:37,90.5,63,76.3,102.6
2019/07/08 18:42,90.5,64,76.6,103.3
2019/07/08 18:47,90.7,63,76.5,103.1
2019/07/08 18:52,90.7,63,76.5,103.1
2019/07/08 18:57,90.7,63,76.5,103.1
2019/07/08 19:02,90.7,63,76.5,103.1
2019/07/08 19:07,90.7,61,75.4,101.8
2019/07/08 19:12,90.7,60,75.0,101.3
2019/07/08 19:18,90.7,62,75.9,102.6
2019/07/08 19:23,90.7,61,75.4,101.8
2019/07/08 19:28,90.5,61,75.2,101.5
2019/07/08 19:33,90.5,61,75.2,101.5
2019/07/08 19:38,90.3,61,75.0,100.9
2019/07/08 19:43,90.1,60,74.5,99.9
2019/07/08 19:48,90.0,62,75.2,100.8
2019/07/08 19:53,90.0,62,75.2,100.8
2019/07/08 19:58,89.8,62,75.0,100.2
2019/07/08 20:03,89.6,63,75.4,100.4
2019/07/08 20:08,89.4,63,75.2,99.9
2019/07/08 20:13,89.2,63,75.0,99.3
2019/07/08 20:19,89.1,62,74.5,98.6
2019/07/08 20:24,88.9,62,74.3,98.1
2019/07/08 20:29,88.7,63,74.5,98.1
2019/07/08 20:34,88.2,63,74.1,97.0
2019/07/08 20:39,87.6,64,73.9,96.1
2019/07/08 20:44,87.3,65,74.1,95.9
2019/07/08 20:49,86.9,67,74.7,95.7
2019/07/08 20:54,86.2,68,74.5,94.6
2019/07/08 20:59,85.8,68,74.1,93.7
2019/07/08 21:04,85.6,69,74.3,93.6
2019/07/08 21:09,85.5,69,74.1,93.4
2019/07/08 21:14,85.3,69,73.9,92.8
2019/07/08 21:20,84.9,69,73.6,91.9
2019/07/08 21:25,84.9,69,73.6,91.9
2019/07/08 21:30,84.7,69,73.6,91.6
2019/07/08 21:35,84.7,69,73.6,91.6
2019/07/08 21:40,84.4,69,73.2,90.9
